RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM,CTRT_DT,TRAD_YRMTH,SQM_PRICE
2023,11305,강북구,10300,수유동,1,대지,0223,0007,예도팔라티움,17100,13,0,15,,,2020,아파트,직거래,,2023-12-20,2023-12,1315.3846
2023,11260,중랑구,10300,중화동,1,대지,0331,0001,리버센 SK VIEW 롯데캐슬,75250,59,0,4,분양권,,0,아파트,중개거래,서울 중랑구,2023-12-20,2023-12,1275.4237
2023,11440,마포구,10100,아현동,1,대지,0275,0002,마포푸르지오더센트럴,68150,40,0,3,분양권,,0,아파트,중개거래,서울 마포구,2023-12-20,2023-12,1703.75
2023,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),61000,59,0,6,,,1990,아파트,중개거래,서울 도봉구,2023-12-20,2023-12,1033.8983
2023,11470,양천구,10100,신정동,1,대지,0329,0000,목동신시가지14,186000,108,0,4,,,1987,아파트,중개거래,서울 양천구,2023-12-20,2023-12,1722.2222
2023,11305,강북구,10300,수유동,1,대지,0739,0000,북한산스카이뷰아파트,37500,56,0,2,,,2020,아파트,중개거래,서울 강북구,2023-12-20,2023-12,669.6429
2023,11545,금천구,10100,가산동,1,대지,0140,0009,가산지웰에스테이트,14000,16,0,8,,,2013,아파트,중개거래,경기 하남시,2023-12-20,2023-12,875.0
2023,11740,강동구,10600,둔촌동,1,대지,0603,0000,프라자,73000,109,0,8,,,1984,아파트,직거래,,2023-12-20,2023-12,669.7248
2023,11110,종로구,17500,숭인동,1,대지,1419,0002,에비뉴청계Ⅰ,23400,16,0,7,분양권,,0,아파트,중개거래,서울 종로구,2023-12-20,2023-12,1462.5
2023,11740,강동구,10800,성내동,1,대지,0606,0000,올림픽파크한양수자인,133000,84,0,7,,,2016,아파트,중개거래,서울 강동구,2023-12-20,2023-12,1583.3334
2023,11380,은평구,11400,진관동,1,대지,0060,0000,은평뉴타운솔하임,47500,45,0,3,,,2017,아파트,중개거래,"경기 고양덕양구, 서울 은평구",2023-12-20,2023-12,1055.5555
2023,11215,광진구,10700,화양동,1,대지,0113,0001,광진코지웰,13500,15,0,9,,,2014,아파트,중개거래,서울 광진구,2023-12-20,2023-12,900.0
2023,11710,송파구,10100,잠실동,1,대지,0019,0000,잠실엘스,227500,84,0,18,,,2008,아파트,중개거래,서울 송파구,2023-12-20,2023-12,2708.3333
2023,11230,동대문구,11000,이문동,1,대지,0064,0000,쌍용,74500,84,0,17,,20240119,2000,아파트,중개거래,서울 동대문구,2023-12-20,2023-12,886.9048
